[Result Details],,,,,,,,,,,,,,,,,,,,,,,,,,
Result Name,[80.78] FSAE Aero Pwr90%, FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,
Date Created,10/11/2016 10:10,,,,,,,,,,,,,,,,,,,,,,,,,
Track,FSAE Endurance Germany 2012,,,,,,,,,,,,,,,,,,,,,,,,,
Track Configuration,Closed Circuit,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,FSAE Aero,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
86.0404974,18.84685583,295.75,1.827034472,6.371866634,1,13,13486.2891,35.83515953,67.86820424,462.0171261,308.0114174,0,85.45422714,0,312.6468674,1,127.5969939,1.4,1.5,-54.90190402,0.706251142,0.792365072,167.7812564,122.8170917,0,3110.717126
86.27985434,18.85731602,296,1.956872628,6.356293419,1,13,13523.80674,35.79463845,67.98005113,464.5912821,309.7275214,0,85.35662631,0,293.5291565,1,127.5969939,1.4,1.5,-54.8552751,0.770177372,0.639982525,168.0386606,122.7862968,0,3113.291282
86.51796482,18.86774719,296.25,2.104773497,6.34078321,1,13,13561.12901,35.75432838,68.09089191,467.1591283,311.4394189,0,85.25909035,0,274.4114456,1,127.5969939,1.4,1.5,-54.80559165,0.82692817,0.569727895,168.2959676,122.7557258,0,3115.859128
86.75484149,18.87814966,296.5,2.274795094,6.325335464,1,13,13598.25789,35.71422719,68.20073909,469.7206907,313.1471271,0,85.16161951,0,255.2937347,1,127.5969939,1.4,1.5,-54.75183238,0.878945461,0.523648827,168.5531789,122.7253924,0,3118.420691
86.99049677,18.88852372,296.75,2.409833739,6.309949645,1,13,13635.19533,35.67433276,68.30960491,472.2759948,314.8506632,0,85.06421402,0,242.2989544,1,127.5969939,1.4,1.5,-54.69476816,0.926072726,0.47572072,168.8103371,122.6953098,0,3120.975995
87.22494291,18.89886967,297,2.502374177,6.294625226,1,13,13671.94324,35.63464304,68.41750145,474.825066,316.550044,0,84.96687412,0,234.5979087,1,127.5969939,1.4,1.5,-54.63588401,0.964460732,0.388555869,169.067479,122.6654887,0,3123.525066
87.45819192,18.90918782,297.25,2.60116257,6.27936169,1,13,13708.5035,35.59515597,68.52444054,477.3679295,318.2452863,0,84.86960005,0,226.8968631,1,127.5969939,1.4,1.5,-54.5750588,1.001491625,0.375829608,169.3246052,122.6359372,0,3126.067929
87.69025564,18.91947845,297.5,2.70685759,6.264158524,1,13,13744.87799,35.55586957,68.63043382,479.9046101,319.9364068,0,84.77239205,0,219.1958175,1,127.5969939,1.4,1.5,-54.51215892,1.039793211,0.38976547,169.5817166,122.606664,0,3128.60461
87.92114571,18.92974185,297.75,2.820213843,6.249015227,1,13,13781.0685,35.51678185,68.73549272,482.4351327,321.6234218,0,84.67525034,0,211.4947718,1,127.5969939,1.4,1.5,-54.44703651,1.088648155,0.49847796,169.8388142,122.5776782,0,3131.135133
88.15087358,18.9399783,298,2.942099996,6.233931304,1,13,13817.07686,35.47789089,68.83962848,484.9595217,323.3063478,0,84.57817515,0,203.7937262,1,127.5969939,1.4,1.5,-54.37952731,1.113279076,0.251976532,170.0958989,122.5489897,0,3133.659522
88.37945052,18.95018807,298.25,3.073521173,6.218906266,1,13,13852.9048,35.43919477,68.94285215,487.4778014,324.985201,0,84.48116671,0,196.0926806,1,127.5969939,1.4,1.5,-54.30793851,1.149997394,0.376613174,170.3529716,122.5206092,0,3136.177801
88.6068876,18.96037143,298.5,3.063429834,6.203939635,1,13,13888.55409,35.40069162,69.0451746,489.989996,326.6599973,0,84.38422525,0,197.7525191,1,127.5969939,1.4,1.5,-54.23754958,1.162171265,0.12518898,170.6100962,122.4925481,0,3138.689996
88.83319574,18.97052865,298.75,3.114494847,6.189030937,1,13,13924.02642,35.36237958,69.14660649,492.4961293,328.3307528,0,84.28735099,0,195.5050382,1,127.5969939,1.4,1.5,-54.16636284,1.177174026,0.154676659,170.8672457,122.4648039,0,3141.196129
89.05838568,18.98066,299,3.166708952,6.174179705,1,13,13959.32348,35.32425685,69.24715833,494.996225,329.9974833,0,84.19054414,0,193.2575573,1,127.5969939,1.4,1.5,-54.09435988,1.193365251,0.167355927,171.1244201,122.4373802,0,3143.696225
89.282468,18.99076573,299.25,3.220112862,6.159385482,1,13,13994.44693,35.28632163,69.34684044,497.4903066,331.6602044,0,84.09380493,0,191.0100764,1,127.5969939,1.4,1.5,-54.0215216,1.212354261,0.196771985,171.3816196,122.4102807,0,3146.190307
89.50545308,19.0008461,299.5,3.27474923,6.144647815,1,13,14029.39839,35.24857216,69.44566297,499.9783975,333.3189317,0,83.99713357,0,188.7625955,1,127.5969939,1.4,1.5,-53.94782825,1.227000734,0.15215469,171.6388441,122.3835092,0,3148.678398
89.72735119,19.01090135,299.75,3.330662762,6.129966258,1,13,14064.17948,35.21100671,69.54363591,502.4605208,334.9736805,0,83.90053028,0,186.5151147,1,127.5969939,1.4,1.5,-53.87287073,1.237656821,0.110977094,171.8960937,122.3570694,0,3151.160521
89.94817241,19.02093174,300,3.348074856,6.115340372,1,13,14098.79177,35.17362357,69.64076907,504.9366994,336.6244663,0,83.80399527,0,186.4595048,1,127.5969939,1.4,1.5,-53.79762973,1.241610263,0.041274929,172.153383,122.3309657,0,3153.636699
90.16792667,19.0309375,300.25,3.338323739,6.100769724,1,13,14133.23682,35.13642105,69.73707213,507.4069561,338.2713041,0,83.70752875,0,187.9190096,1,127.5969939,1.4,1.5,-53.72297419,1.238536667,-0.032168092,172.4107218,122.3051983,0,3156.106956
90.38662375,19.04091887,300.5,3.328684409,6.086253886,1,13,14167.51617,35.0993975,69.83255459,509.8713134,339.9142089,0,83.61113092,0,189.3785144,1,127.5969939,1.4,1.5,-53.64889503,1.233178801,-0.05621212,172.6681093,122.2797648,0,3158.571313
90.60427329,19.0508761,300.75,3.319154445,6.07179244,1,13,14201.63132,35.0625513,69.92722579,512.3297938,341.5531959,0,83.514802,0,190.8380192,1,127.5969939,1.4,1.5,-53.57538339,1.227116348,-0.063758585,172.9255448,122.2546625,0,3161.029794
90.82088479,19.06080941,301,3.3097315,6.057384969,1,13,14235.58377,35.02588082,70.02109495,514.7824194,343.1882796,0,83.41854218,0,192.2975239,1,127.5969939,1.4,1.5,-53.5024306,1.220874661,-0.065801652,173.1830276,122.2298891,0,3163.482419
91.03646759,19.07071902,301.25,3.300413297,6.043031064,1,13,14269.37497,34.9893845,70.11417111,517.2292124,344.8194749,0,83.32235167,0,193.7570287,1,127.5969939,1.4,1.5,-53.4300282,1.214627686,-0.066014847,173.4405569,122.2054421,0,3165.929212
91.25103091,19.08060517,301.5,3.291197625,6.028730323,1,13,14303.00638,34.95306076,70.2064632,519.6701945,346.4467964,0,83.22623067,0,195.2165335,1,127.5969939,1.4,1.5,-53.35816791,1.208432267,-0.065625429,173.698132,122.1813192,0,3168.370195
91.46458381,19.09046807,301.75,3.282082337,6.014482348,1,13,14336.47941,34.91690808,70.29797999,522.1053876,348.0702584,0,83.13017939,0,196.6760383,1,127.5969939,1.4,1.5,-53.28684165,1.202306248,-0.06504325,173.9557522,122.1575179,0,3170.805388
91.67713525,19.10030795,302,3.273065351,6.000286745,1,13,14369.79547,34.88092494,70.3887301,524.5348131,349.6898754,0,83.034198,0,198.1355431,1,127.5969939,1.4,1.5,-53.2160415,1.196254503,-0.064405023,174.2134169,122.134036,0,3173.234813
91.88869404,19.11012501,302.25,3.264144641,5.986143129,1,13,14402.95593,34.84510985,70.47872205,526.9584925,351.3056617,0,82.93828672,0,199.5950479,1,127.5969939,1.4,1.5,-53.14575972,1.190277611,-0.063756214,174.4711255,122.1108712,0,3175.658492
92.09926887,19.11991947,302.5,3.255318242,5.972051118,1,13,14435.96217,34.80946133,70.56796421,529.3764469,352.9176313,0,82.84244572,0,201.0545527,1,127.5969939,1.4,1.5,-53.07598876,1.184374752,-0.063111799,174.7288772,122.0880211,0,3178.076447
92.30886829,19.12969153,302.75,3.246584243,5.958010334,1,13,14468.81552,34.77397794,70.6564648,531.7886974,354.5257983,0,82.74667521,0,202.5140575,1,127.5969939,1.4,1.5,-53.0067212,1.180434845,-0.042220975,174.9866714,122.0654837,0,3180.488697
92.51750075,19.13944141,303,3.237940787,5.944020407,1,13,14501.5173,34.73865825,70.74423196,534.195265,356.1301766,0,82.65097537,0,203.9735623,1,127.5969939,1.4,1.5,-52.93794981,1.171051689,-0.100780956,175.2445075,122.0432566,0,3182.895265
92.72517456,19.1491693,303.25,3.22938607,5.93008097,1,13,14534.06882,34.70350085,70.83127367,536.5961703,357.7307802,0,82.5553464,0,205.4330671,1,127.5969939,1.4,1.5,-52.86933653,1.160897602,-0.109307734,175.502385,122.0213378,0,3185.29617
92.93189794,19.1588754,303.5,3.183535253,5.916191661,1,13,14566.47137,34.66850435,70.91759779,538.991434,359.3276227,0,82.45978846,0,209.3220352,1,127.5969939,1.4,1.5,-52.80194943,1.14464197,-0.175383052,175.7603193,121.9997252,0,3187.691434
93.13767896,19.16855991,303.75,3.132960913,5.902352122,1,13,14598.72621,34.63366738,71.00321209,541.3810765,360.9207177,0,82.36430176,0,213.6440703,1,127.5969939,1.4,1.5,-52.73593408,1.125743,-0.204356788,176.0183125,121.9784132,0,3190.081077
93.3425256,19.17822302,304,3.084360474,5.888562003,1,13,14630.83459,34.5989886,71.0881242,543.7651182,362.5100788,0,82.26888647,0,217.9661055,1,127.5969939,1.4,1.5,-52.67123553,1.106485696,-0.208692572,176.2763635,121.9573958,0,3192.465118
93.54644573,19.18786493,304.25,3.03761891,5.874820953,1,13,14662.79774,34.56446666,71.17234164,546.1435791,364.0957194,0,82.17354277,0,222.2881407,1,127.5969939,1.4,1.5,-52.60780209,1.087601564,-0.205098601,176.5344716,121.9366671,0,3194.843579
93.7494471,19.19748582,304.5,2.99262997,5.861128631,1,13,14694.61689,34.53010026,71.25587181,548.5164793,365.6776529,0,82.07827084,0,226.6101758,1,127.5969939,1.4,1.5,-52.54558504,1.070010141,-0.191476006,176.7926357,121.9162215,0,3197.216479
93.95153736,19.20708588,304.75,2.949295355,5.847484698,1,13,14726.29323,34.49588811,71.33872203,550.8838387,367.2558925,0,81.98307086,0,230.932211,1,127.5969939,1.4,1.5,-52.48453844,1.05089018,-0.208565191,177.050855,121.8960537,0,3199.583839
94.15272406,19.21666528,305,2.907523992,5.833888818,1,13,14757.82793,34.46182892,71.42089948,553.2456769,368.8304513,0,81.887943,0,235.2542462,1,127.5969939,1.4,1.5,-52.42449757,1.032031484,-0.206158694,177.3091288,121.8761585,0,3201.945677
94.35301464,19.22622422,305.25,2.852271687,5.820340661,1,13,14789.22218,34.42792144,71.50241124,555.6020136,370.4013424,0,81.79288744,0,240.8328188,1,127.5969939,1.4,1.5,-52.36583457,1.011411955,-0.225890383,177.5674646,121.8565308,0,3204.302014
94.55241645,19.23576287,305.5,2.796608093,5.806839901,1,13,14820.47712,34.39416442,71.58326431,557.9528683,371.9685789,0,81.69790434,0,246.6656377,1,127.5969939,1.4,1.5,-52.30856909,0.99037358,-0.230969206,177.8258633,121.8371643,0,3206.652868
94.75093672,19.2452814,305.75,2.743489454,5.793386215,1,13,14851.59388,34.36055664,71.66346557,560.2982602,373.5321734,0,81.60299389,0,252.4984565,1,127.5969939,1.4,1.5,-52.25263586,0.969837481,-0.225931452,178.0843241,121.818053,0,3208.99826
94.94858261,19.25477998,306,2.692743476,5.779979286,1,13,14882.57359,34.32709688,71.74302181,562.6382084,375.092139,0,81.50815624,0,258.3312754,1,127.5969939,1.4,1.5,-52.19797405,0.950067712,-0.217957196,178.342846,121.7991909,0,3211.338208
95.14536116,19.2642588,306.25,2.644213081,5.766618799,1,13,14913.41735,34.29378395,71.8219397,564.9727322,376.6484881,0,81.41339157,0,264.1640942,1,127.5969939,1.4,1.5,-52.14452694,0.930533355,-0.215811066,178.6014285,121.7805724,0,3213.672732
95.34127934,19.27371801,306.5,2.597754765,5.753304443,1,13,14944.12625,34.26061668,71.90022585,567.3018503,378.2012336,0,81.31870004,0,269.9969131,1,127.5969939,1.4,1.5,-52.0922415,0.914126088,-0.181639373,178.8600707,121.7621921,0,3216.00185
95.53634403,19.28315778,306.75,2.55323716,5.740035912,1,13,14974.70138,34.22759389,71.97788675,569.6255817,379.7503878,0,81.22408182,0,275.8297319,1,127.5969939,1.4,1.5,-52.04116659,0.897392592,-0.185632397,179.118772,121.7440448,0,3218.325582
95.73056199,19.29257828,307,2.524226417,5.726812904,1,13,15005.14378,34.19471445,72.05492881,571.9439448,381.2959632,0,81.12953707,0,280.1353452,1,127.5969939,1.4,1.5,-51.99082716,0.883487821,-0.154567627,179.3775216,121.7261259,0,3220.643945
95.92393992,19.30197967,307.25,2.488810682,5.713635117,1,13,15035.45451,34.16197722,72.13135835,574.2569584,382.8379723,0,81.03506594,0,285.2706903,1,127.5969939,1.4,1.5,-51.94139747,0.869634974,-0.154303501,179.6363245,121.7084318,0,3222.956958
96.11648442,19.3113621,307.5,2.454624788,5.700502257,1,13,15065.63461,34.12938109,72.20718158,576.5646408,384.3764272,0,80.9406686,0,290.4060355,1,127.5969939,1.4,1.5,-51.89284507,0.856118146,-0.150864787,179.8951801,121.6909584,0,3225.264641
96.30820202,19.32072574,307.75,2.4216047,5.687414032,1,13,15095.6851,34.09692494,72.28240467,578.8670102,385.9113401,0,80.84634521,0,295.5413806,1,127.5969939,1.4,1.5,-51.8451392,0.843015594,-0.146534503,180.154088,121.6737019,0,3227.56701
96.49909914,19.33007074,308,2.38969076,5.674370153,1,13,15125.60699,34.06460768,72.35703365,581.1640849,387.4427233,0,80.75209593,0,300.6767258,1,127.5969939,1.4,1.5,-51.7982507,0.829033757,-0.156680019,180.4130476,121.6566585,0,3229.864085
96.68918216,19.33939725,308.25,2.358827315,5.661370334,1,13,15155.40127,34.03242826,72.43107451,583.455883,388.9705887,0,80.6579209,0,305.8120709,1,127.5969939,1.4,1.5,-51.75215188,0.820574506,-0.094981986,180.6720584,121.6398246,0,3232.155883
96.87845734,19.34870542,308.5,2.328962391,5.648414293,1,13,15185.06892,34.00038559,72.50453313,585.7424223,390.4949482,0,80.56382028,0,310.9474161,1,127.5969939,1.4,1.5,-51.70703499,0.811701113,-0.099828316,180.9311201,121.6231967,0,3234.442422
97.06693088,19.35799542,308.75,2.334168557,5.635501751,1,13,15214.61092,33.96847863,72.57741533,588.0237207,392.0158138,0,80.46979423,0,311.4622239,1,127.5969939,1.4,1.5,-51.66194725,0.808366835,-0.037585044,181.1902014,121.6067724,0,3236.723721
97.2546089,19.36726737,309,2.332254219,5.622632434,1,13,15244.02823,33.93670634,72.64972684,590.2997958,393.5331972,0,80.3758429,0,312.9244477,1,127.5969939,1.4,1.5,-51.61706955,0.805796805,-0.029026562,181.4493085,121.5905512,0,3238.999796
97.44149743,19.37652143,309.25,2.330337218,5.609806068,1,13,15273.3218,33.90506771,72.72147331,592.5706653,395.0471102,0,80.28196643,0,314.3866716,1,127.5969939,1.4,1.5,-51.57239994,0.803490821,-0.026094715,181.7084411,121.5745321,0,3241.270665
97.62760246,19.38575774,309.5,2.328417658,5.597022384,1,13,15302.49255,33.87356172,72.79266032,594.8363467,396.5575645,0,80.18816497,0,315.8488954,1,127.5969939,1.4,1.5,-51.52793647,0.801282053,-0.025042646,181.9675991,121.5587142,0,3243.536347
97.81292987,19.39497644,309.75,2.326495641,5.584281116,1,13,15331.54142,33.84218738,72.86329337,597.0968573,398.0645715,0,80.09443867,0,317.3111193,1,127.5969939,1.4,1.5,-51.48367724,0.799070787,-0.02511885,182.2267821,121.5430967,0,3245.796857
97.99748549,19.40417768,310,2.32457127,5.571582002,1,13,15360.46931,33.81094369,72.93337789,599.3522144,399.5681429,0,80.00078767,0,318.7733431,1,127.5969939,1.4,1.5,-51.43962036,0.797109266,-0.022324169,182.4859899,121.5276787,0,3248.052214
98.18127507,19.41336159,310.25,2.322644642,5.558924779,1,13,15389.27714,33.77982968,73.00291924,601.602435,401.06829,0,79.90721212,0,320.235567,1,127.5969939,1.4,1.5,-51.39577127,0.794939678,-0.024738785,182.7452224,121.5124592,0,3250.302435
98.36430428,19.42252831,310.5,2.321905573,5.546309192,1,13,15417.96578,33.7488444,73.0719227,603.8475364,402.5650243,0,79.81371217,0,321.5329564,1,127.5969939,1.4,1.5,-51.35208823,0.792951993,-0.022707132,183.0044781,121.4974374,0,3252.547536
98.54657875,19.43167797,310.75,2.319460409,5.533734986,1,13,15446.53612,33.71798689,73.14039349,606.0875353,404.0583569,0,79.72028794,0,323.0659129,1,127.5969939,1.4,1.5,-51.30861178,0.790778304,-0.024878325,183.2637585,121.4826126,0,3254.787535
98.72810402,19.44081071,311,2.31701897,5.521201909,1,13,15474.98902,33.68725622,73.20833676,608.3224487,405.5482991,0,79.62693958,0,324.5988693,1,127.5969939,1.4,1.5,-51.26533993,0.788552962,-0.025516694,183.5230634,121.4679837,0,3257.022449
98.90888557,19.44992665,311.25,2.314581267,5.508709712,1,13,15503.32536,33.65665145,73.27575759,610.5522932,407.0348621,0,79.53366724,0,326.1318257,1,127.5969939,1.4,1.5,-51.22227078,0.786320634,-0.025643945,183.7823924,121.45355,0,3259.252293
99.08892881,19.45902593,311.5,2.312147311,5.496258149,1,13,15531.54596,33.62617167,73.342661,612.7770855,408.518057,0,79.44047104,0,327.6647821,1,127.5969939,1.4,1.5,-51.1794024,0.784096095,-0.025601269,184.0417454,121.4393104,0,3261.477085
99.2682391,19.46810868,311.75,2.309717109,5.483846976,1,13,15559.65169,33.59581597,73.40905192,614.9968421,409.9978947,0,79.34735112,0,329.1977386,1,127.5969939,1.4,1.5,-51.13673293,0.781884155,-0.025502608,184.3011222,121.4252642,0,3263.696842
99.44682171,19.47717503,312,2.307290673,5.471475953,1,13,15587.64335,33.56558346,73.47493526,617.2115794,411.4743862,0,79.25430762,0,330.730695,1,127.5969939,1.4,1.5,-51.09426051,0.779686306,-0.025385994,184.5605226,121.4114105,0,3265.911579
99.62468189,19.48622509,312.25,2.304868011,5.459144841,1,13,15615.52178,33.53547325,73.54031583,619.4213137,412.9475425,0,79.16134067,0,332.2636514,1,127.5969939,1.4,1.5,-51.05198332,0.777502937,-0.025264125,184.8199463,121.3977484,0,3268.121314
99.80182479,19.495259,312.5,2.30244913,5.446853405,1,13,15643.28778,33.50548447,73.60519839,621.6260613,414.4173742,0,79.0684504,0,333.7966079,1,127.5969939,1.4,1.5,-51.00989956,0.775334067,-0.025141232,185.0793932,121.384277,0,3270.326061
99.97825552,19.50427687,312.75,2.300034038,5.434601411,1,13,15670.94215,33.47561626,73.66958764,623.8258383,415.8838922,0,78.97563694,0,335.3295643,1,127.5969939,1.4,1.5,-50.96800745,0.773179597,-0.025018712,185.338863,121.3709955,0,3272.525838
100.1539791,19.51327883,313,2.297622742,5.422388629,1,13,15698.48568,33.44586776,73.73348823,626.0206608,417.3471072,0,78.88290042,0,336.8625207,1,127.5969939,1.4,1.5,-50.92630523,0.774143465,0.011212676,185.5983556,121.357903,0,3274.720661
100.3290006,19.52226499,313.25,2.29521525,5.41021483,1,13,15725.91916,33.41623812,73.79690474,628.2105446,418.8070297,0,78.79024098,0,338.3954772,1,127.5969939,1.4,1.5,-50.8847912,0.760558466,-0.158312042,185.8578707,121.3449988,0,3276.910545
100.5033248,19.53123548,313.5,2.292811567,5.398079788,1,13,15753.24336,33.38672651,73.85984168,630.3955056,420.2636704,0,78.69765873,0,339.9284336,1,127.5969939,1.4,1.5,-50.84296241,0.746244318,-0.167100635,186.1174082,121.332282,0,3279.095506
100.4139839,19.54025302,313.75,2.185669927,-18.74578911,1,13,15739.23975,33.40185116,73.82761489,629.2752426,419.5168284,0,0,99.350993,355.9580491,1,127.5969939,1.5,1.4,-50.80305601,0.717109537,-0.338338998,186.3770641,121.3197494,0,3277.975243
99.80543635,19.54932609,314,2.066609478,-18.69801404,1,13,15643.85387,33.50487307,73.60651877,621.6710521,414.4473681,0,0,99.41524801,371.9160982,1,127.5969939,1.5,1.4,-50.76489366,0.684939391,-0.371302284,186.6368372,121.3073924,0,3270.371052
99.19470247,19.55845556,314.25,1.957406936,-18.64898295,1,13,15548.1253,33.60826509,73.38185344,614.0860162,409.3906775,0,0,99.47145962,387.8741473,1,127.5969939,1.5,1.4,-50.72832931,0.653562568,-0.359908199,186.8967268,121.2952035,0,3262.786016
98.5817829,19.56764236,314.5,1.856895202,-18.59891846,1,13,15452.05414,33.71202713,73.15358928,606.5206423,404.3470948,0,0,99.52087353,403.8321964,1,127.5969939,1.5,1.4,-50.69323448,0.623161691,-0.346537764,187.1567325,121.2831753,0,3255.220642
97.96667068,19.57688741,314.75,1.764084377,-18.5480021,1,13,15355.63929,33.81616037,72.9216937,598.9753471,399.3168981,0,0,99.56450595,419.7902455,1,127.5969939,1.5,1.4,-50.65949556,0.600121145,-0.260982838,187.4168538,121.2713015,0,3247.675347
97.34935248,19.58619167,315,1.678129364,-18.49280021,1,13,15258.87867,33.92066706,72.68613141,591.4504737,394.3003158,0,0,99.58175038,435.7482946,1,127.5969939,1.5,1.4,-50.62715958,0.581541719,-0.20911215,187.6770901,121.259576,0,3240.150474
96.72993022,19.5955561,315.25,1.640831825,-18.43634355,1,13,15161.78826,34.02552996,72.44691158,583.9477623,389.2985082,0,0,99.59052196,440,1,127.5969939,1.5,1.4,-50.59519122,0.570690385,-0.121347445,187.9373634,121.247996,0,3232.647762
96.10840546,19.60498169,315.5,1.619813693,-18.38004184,1,13,15064.36829,34.13074878,72.20400568,576.4677199,384.3118133,0,0,99.59921388,440,1,127.5969939,1.5,1.4,-50.56322313,0.564599968,-0.067665462,188.1976454,121.2365611,0,3225.16772
95.48473156,19.61446947,315.75,1.59885907,-18.32389461,1,13,14966.61146,34.23633144,71.95736592,569.0102799,379.3401866,0,0,99.6078257,440,1,127.5969939,1.5,1.4,-50.53125531,0.560087698,-0.049803409,188.4579359,121.2252714,0,3217.71028
94.85886046,19.62402049,316,1.577967769,-18.26790141,1,13,14868.51023,34.34228607,71.70694302,561.5753752,374.3835835,0,0,99.616357,440,1,127.5969939,1.5,1.4,-50.49928775,0.704462945,1.582965545,188.7182349,121.2141268,0,3210.275375
94.23074273,19.63363584,316.25,1.557139604,-18.21206175,1,13,14770.05685,34.44862103,71.45268609,554.1629393,369.4419595,0,0,99.62480734,440,1,127.5969939,1.5,1.4,-50.46732045,0.419521565,-3.103265972,188.9785423,121.2031273,0,3202.862939
93.60032741,19.64331686,316.5,1.536374385,-18.21682337,1,13,14671.24335,34.55534495,71.19454259,546.7729052,364.5152701,0,0,100,440,1,127.5969939,1.5,1.4,-50.4094979,0.471661457,0.563998264,189.2388579,121.192273,0,3195.472905
92.96544087,19.65306469,316.75,0,-18.15959712,1,13,14571.729,34.66282582,70.93157471,539.3805924,359.5870616,0,0,100,0,1,0,1.5,1.4,-50.4094979,0.157220486,-3.377998982,189.4962718,121.1817999,0,3188.080592
92.32818045,19.66288054,317,0,-18.10254852,1,13,14471.84257,34.77070856,70.66460264,532.0112343,354.6741562,0,0,100,0,1,0,1.5,1.4,-50.4094979,0.052406829,-1.118198237,189.7536856,121.1713268,0,3180.711234
91.68848994,19.67276562,317.25,0,-18.04567698,1,13,14371.57524,34.87900269,70.39356858,524.6647538,349.7765026,0,0,100,0,1,0,1.5,1.4,-50.4094979,0.017468943,-0.370122156,190.0110994,121.1608537,0,3173.364754
91.04631133,19.6827212,317.5,0,-17.9889819,1,13,14270.91792,34.98771804,70.1184128,517.341074,344.8940494,0,0,100,0,1,0,1.5,1.4,-50.4094979,0.005822981,-0.122500403,190.2685132,121.1503805,0,3166.041074
90.40158479,19.69274858,317.75,0,-17.93246269,1,13,14169.86122,35.09686473,69.8390735,510.0401179,340.0267453,0,0,100,0,1,0,1.5,1.4,-50.4094979,0.001940994,-0.040541073,190.525927,121.1399074,0,3158.740118
89.75424853,19.70284911,318,0,-17.87611873,1,13,14068.39546,35.20645322,69.55548674,502.7618086,335.1745391,0,0,100,0,1,0,1.5,1.4,-50.4094979,0.000646998,-0.013415823,190.7833409,121.1294343,0,3151.461809
89.10423877,19.71302417,318.25,0,-17.81994945,1,13,13966.51066,35.31649432,69.26758635,495.5060691,330.3373794,0,0,100,0,1,0,1.5,1.4,-50.4094979,0.000215666,-0.004439181,191.0407547,121.1189612,0,3144.206069
88.45148961,19.72327522,318.5,0,-17.76395424,1,13,13864.19646,35.42699917,68.97530378,488.2728227,325.5152151,0,0,100,0,1,0,1.5,1.4,-50.4094979,7.19E-05,-0.00146876,191.2981685,121.1084881,0,3136.972823
87.79593291,19.73360372,318.75,0,-17.7081325,1,13,13761.44221,35.53797931,68.67856807,481.0619922,320.7079948,0,0,100,0,1,0,1.5,1.4,-50.4094979,2.40E-05,-0.000485915,191.5555823,121.098015,0,3129.761992
87.13749825,19.74401122,319,0,-17.65248363,1,13,13658.23685,35.64944667,68.37730567,473.873501,315.9156673,0,0,100,0,1,0,1.5,1.4,-50.4094979,0.144042794,1.449110657,191.8129961,121.0875419,0,3122.573501
86.47611275,19.7544993,319.25,0,-17.59700704,1,13,13554.56897,35.76141358,68.07144032,466.7072719,311.1381812,0,0,100,0,1,0,1.5,1.4,-50.4094979,-0.148312975,-2.919068514,192.07041,121.0770688,0,3115.407272
85.81170099,19.76506961,319.5,0,-17.54170213,1,13,13450.42675,35.87389281,67.76089295,459.5632279,306.3754853,0,0,100,0,1,0,1.5,1.4,-50.38209304,-0.112106137,0.358700267,192.3278238,121.0665957,0,3108.263228
85.14418488,19.77572348,319.75,-1.560393779,-17.41413995,1,13,13345.79793,35.98689758,67.44558152,452.4412921,301.627528,0,0,99.54711633,-358.484822,1,127.5969939,1.5,1.4,-50.41974268,-0.452119687,-3.342082239,192.5828681,121.0563412,0,3101.141292
84.47628366,19.78646264,320,-1.634081898,-17.35157971,1,13,13241.10875,36.09996755,67.12676451,445.3709122,296.9139415,0,0,99.4970395,-336.9696441,1,127.5969939,1.5,1.4,-50.45969942,-0.589177429,-1.336478477,192.8380456,121.0459134,0,3094.070912
83.80545479,19.79728884,320.25,-1.717919829,-17.28756597,1,13,13135.96069,36.21353314,66.80320348,438.325588,292.2170587,0,0,99.4363902,-315.4544661,1,127.5969939,1.5,1.4,-50.502264,-0.661912251,-0.703550154,193.0933556,121.0353018,0,3087.025588
83.13168384,19.80820389,320.5,-1.814138812,-17.22158323,1,13,13030.35147,36.3275968,66.47484746,431.305905,287.53727,0,0,99.36182365,-293.9392882,1,127.5969939,1.5,1.4,-50.54779957,-0.730285714,-0.655979939,193.3487973,121.0244946,0,3080.005905
82.45497599,19.81920965,320.75,-1.925675906,-17.15289015,1,13,12924.2819,36.44215765,66.14165469,424.3126589,282.875106,0,0,99.26853015,-272.4241102,1,127.5969939,1.5,1.4,-50.5967502,-0.758004407,-0.263743246,193.6043698,121.0134785,0,3073.012659
81.77536589,19.83030817,321,-2.056477055,-17.10765802,1,13,12817.75744,36.55720983,65.80359807,417.3469477,278.2312985,0,0,99.32184406,-250.9089322,1,127.5969939,1.5,1.4,-50.65226341,-0.793870923,-0.338417197,193.860072,121.0022378,0,3066.046948
81.09183453,19.84150159,321.25,-1.975892394,-17.05867849,1,13,12710.61834,36.67292584,65.46011883,410.3991954,273.5994636,0,0,99.3507704,-256.7946432,1,127.5969939,1.5,1.4,-50.70615562,-0.791312092,0.023939092,194.1157204,120.9907514,0,3059.099195
80.40443315,19.85279208,321.5,-1.929054332,-17.00967252,1,13,12602.87263,36.78929702,65.11118319,403.4709201,268.9806134,0,0,99.37870698,-258.5892864,1,127.5969939,1.5,1.4,-50.75967028,-0.782231051,0.084226979,194.3713421,120.9790252,0,3052.17092
